id,interested_in_new_language,dropped_out_school,age_scaled,height_scaled,sex_female,sex_male,sex_non-binary,sex_prefer not to say,orientation_bisexual,orientation_homosexual,orientation_straight,body_type_athletic,body_type_average,body_type_curvy,body_type_muscular,body_type_plus-size,body_type_prefer not to say,body_type_slim,drink_never,drink_occasionally,drink_prefer not to say,drink_regularly,drink_socially,smoke_former smoker,smoke_never,smoke_occasionally,smoke_prefer not to say,smoke_regularly,job_finance_accounting,job_other,job_art_creative,job_unemployed,job_engineering_architecture,job_healthcare_medical,job_information_technology_it,job_education_training,job_business_management,job_hospitality_tourism,job_government_legal,job_student,job_prefer_not_to_say,job_skilled_trades_labor,edu_bachelor's_degree,edu_college_diploma___associate_degree,edu_master's_degree,edu_high_school,edu_prefer_not_to_say,edu_doctorate___phd,edu_other,interest_travel,interest_movies_tv,interest_music,interest_nature_outdoors,interest_cooking_food,interest_fitness_sports,interest_reading,interest_gaming,interest_art_design,interest_volunteering,lang_vietnamese,lang_english,lang_french,lang_spanish,lang_german,lang_japanese,lang_korean,lang_russian,lang_mandarin,lang_italian,lang_hindi,lang_arabic,lang_portuguese,lang_urdu,lang_marathi,pet_dog,pet_cat,pet_fish,pet_bird,pet_hamster,pet_rabbit,pet_reptile,pet_horse,pet_other,bio_tfidf_0,bio_tfidf_1,bio_tfidf_2,bio_tfidf_3,bio_tfidf_4,bio_tfidf_5,bio_tfidf_6,bio_tfidf_7,bio_tfidf_8,bio_tfidf_9,bio_tfidf_10,bio_tfidf_11,bio_tfidf_12,bio_tfidf_13,bio_tfidf_14,bio_tfidf_15,bio_tfidf_16,bio_tfidf_17,bio_tfidf_18,bio_tfidf_19,bio_tfidf_20,bio_tfidf_21,bio_tfidf_22,bio_tfidf_23,bio_tfidf_24,bio_tfidf_25,bio_tfidf_26,bio_tfidf_27,bio_tfidf_28,bio_tfidf_29,bio_tfidf_30,bio_tfidf_31,bio_tfidf_32,bio_tfidf_33,bio_tfidf_34,bio_tfidf_35,bio_tfidf_36,bio_tfidf_37,bio_tfidf_38,bio_tfidf_39,bio_tfidf_40,bio_tfidf_41,bio_tfidf_42,bio_tfidf_43,bio_tfidf_44,bio_tfidf_45,bio_tfidf_46,bio_tfidf_47,bio_tfidf_48,bio_tfidf_49,bio_tfidf_50,bio_tfidf_51,bio_tfidf_52,bio_tfidf_53,bio_tfidf_54,bio_tfidf_55,bio_tfidf_56,bio_tfidf_57,bio_tfidf_58,bio_tfidf_59,bio_tfidf_60,bio_tfidf_61,bio_tfidf_62,bio_tfidf_63,bio_tfidf_64,bio_tfidf_65,bio_tfidf_66,bio_tfidf_67,bio_tfidf_68,bio_tfidf_69,bio_tfidf_70,bio_tfidf_71,bio_tfidf_72,bio_tfidf_73,bio_tfidf_74,bio_tfidf_75,bio_tfidf_76,bio_tfidf_77,bio_tfidf_78,bio_tfidf_79,bio_tfidf_80,bio_tfidf_81,bio_tfidf_82,bio_tfidf_83,bio_tfidf_84,bio_tfidf_85,bio_tfidf_86,bio_tfidf_87,bio_tfidf_88,bio_tfidf_89,bio_tfidf_90,bio_tfidf_91,bio_tfidf_92,bio_tfidf_93,bio_tfidf_94,bio_tfidf_95,bio_tfidf_96,bio_tfidf_97,bio_tfidf_98,bio_tfidf_99,loc_pref_is_everywhere,location_preference_km_scaled,latitude_scaled,longitude_scaled
711,0,0,0.4038461538461539,0.607142857142857,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.18752805430462818,0.0,0.19447048283869667,0.0,0.0,0.0,0.19378787206354636,0.21130283833320376,0.0,0.0,0.0,0.20841862617755966,0.0,0.0,0.0,0.0,0.21715443661792444,0.0,0.20927079757735764,0.0,0.0,0.2174771935965205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19469958989972466,0.39744120905381114,0.0,0.0,0.0,0.0,0.0,0.29769605769350355,0.17199031646157528,0.0,0.0,0.0,0.0,0.23536234511886436,0.20248303626040767,0.1881488990394137,0.2187841605790041,0.0,0.0,0.0,0.0,0.17264539762091796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2187841605790041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401276478115296,0.0,0.0,0.0,0.196325888528182,0.0,0.0,0.0,0.1831445332464507,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.5853890435941231,0.49507862142900194
712,0,0,0.21153846153846162,0.6785714285714286,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.10520642652562794,0.0,0.21820249391525617,0.0,0.0,0.0,0.10871829070808052,0.11854448454761253,0.2508561516663029,0.0,0.0,0.0,0.12311373915232414,0.11287944288769007,0.0,0.08905574450119232,0.12182733066512683,0.0,0.0,0.0,0.0,0.0,0.0,0.08273609797254299,0.0,0.0,0.09177302830956902,0.0,0.20128872600587766,0.0,0.25069972762913234,0.0,0.11148563747868141,0.12406061604018143,0.12897459181429896,0.12810919807035412,0.0,0.0,0.0,0.0,0.11507321683034846,0.17871287011423273,0.0,0.29517599078348983,0.1980634153151039,0.0,0.0,0.0,0.0,0.0,0.10698149695529265,0.25623246866558647,0.0,0.0,0.0,0.0,0.0,0.10221024287334694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09846073500548562,0.0,0.12522962067575433,0.0,0.09594494142907531,0.0,0.24548326702665638,0.0,0.0,0.11027434685748706,0.3793096365567305,0.11418012786900417,0.0,0.0,0.0,0.12582818994430678,0.12146780850781635,0.21871751678469753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017861898075641,0.0,0.10274719669017333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.6595089948941961,0.7651929276778446
713,0,0,0.23076923076923078,0.4285714285714286,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0985016138632121,0.0,0.0,0.0,0.0,0.11257447129228053,0.0,0.0,0.1049440225232599,0.11049730295093536,0.0,0.32052680925246185,0.0,0.0,0.0,0.0,0.09391049168122359,0.0,0.0,0.0,0.0742574772368756,0.0,0.11595458096974708,0.08236832202213054,0.0,0.0,0.0,0.07500284951754785,0.0,0.0,0.11134714589336564,0.0,0.0,0.11117543844305265,0.0,0.4496923670880113,0.0,0.0,0.0,0.21132453161563342,0.19869523358248628,0.0,0.0,0.09473770488102726,0.11016332991262957,0.21338897125033038,0.0,0.09601825889300333,0.22997430596252721,0.08693130181671616,0.10807030135416142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07488708848130694,0.0855513985291671,0.21399072352784507,0.1405092889755116,0.0,0.0,0.11239635340064578,0.0,0.08611270628846093,0.0,0.0,0.0,0.0,0.19794732897117512,0.0,0.10247918930078012,0.10854179660440409,0.17993108521682302,0.0,0.0,0.0,0.09815190359433891,0.0,0.07055779657397979,0.0,0.06945943964573496,0.0,0.29656507451567043,0.0,0.09135535585896057,0.0,0.18443576156819372,0.0,0.0,0.0,0.10131179577172669,0.0,0.0,0,0.6,0.5341313575153599,0.3818464557846539
714,1,0,0.19230769230769235,0.3214285714285714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33317809155389033,0.0,0.32375558662726267,0.44969782760966615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19639483364229457,0.0,0.0,0.0,0.0,0.26032941762592965,0.0,0.0,0.0,0.0,0.4193716095635465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37570849720930977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3982144963876295,0.0,0.0,0,0.35000000000000003,0.48875665754622233,0.7717282040236455
715,1,0,0.2692307692307692,0.4285714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.5959790811400154,0.5303194674915517
716,1,0,0.17307692307692307,0.642857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.24427407637574874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24179588051995007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226319665214856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613182264806938,0.0,0.2420000850200715,0.0,0.0,0.17880213221347105,0.0,0.2858692141674101,0.3324157429371651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5923429870880954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26181465549604593,0.0,0.0,0.0,0.24532491891459193,1,0.0,0.5187821120018157,0.7602424378932824
717,0,0,0.25000000000000006,0.6785714285714286,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.31977117598995136,0.0,0.0,0.0,0.0,0.11212963193243951,0.0,0.0,0.0,0.12936358511574925,0.12588743504289007,0.0,0.12473327105376919,0.0,0.0,0.0902272515987728,0.0,0.11436434506053182,0.0,0.10600949073723652,0.25537552993013973,0.0,0.0,0.0,0.0,0.0,0.1859605612562797,0.0,0.10196831561542674,0.09813113390990406,0.08466587426872725,0.0,0.0,0.0,0.13067122183591395,0.0,0.25099754885413755,0.0,0.11280637308044948,0.09775878771443547,0.0,0.3621275906692307,0.0,0.22429422045297487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23226368866516878,0.0,0.0,0.0,0.0,0.0,0.12306568858384614,0.0,0.0,0.0,0.0,0.39902385004803853,0.0,0.0,0.0,0.0,0.0,0.12435627045376231,0.0,0.0,0.0,0.0,0.1156821402428314,0.24505165239249152,0.10155629243418943,0.0,0.0,0.0,0.11079734679960768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10312516287957788,0.0,0.20819762315745388,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.5511047952061894,0.6543274674635882
718,1,0,0.15384615384615385,0.4285714285714286,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.1824136657788486,0.18349568105173852,0.0,0.18504283065545776,0.0,0.0,0.0,0.0,0.0,0.19549704954028668,0.0,0.0,0.0,0.14889825062619252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5048221090215392,0.0,0.0,0.0,0.1864002876344411,0.0,0.0,0.0,0.0,0.0,0.37231925640064595,0.0,0.0,0.0,0.0,0.0,0.1103851533989596,0.0,0.0,0.0,0.0,0.15591387614232508,0.0,0.10710304695006426,0.0,0.0,0.0,0.20190507615678288,0.19496980646935397,0.0,0.0,0.0,0.20309014646403917,0.0,0.0,0.0,0.0,0.0,0.19576235616844254,0.0,0.0,0.32083351871884125,0.0,0.0,0.0,0.0,0.18437504989704465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2587877839436374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.45,0.644126305872252,0.20115598137195434
719,1,0,0.44230769230769235,0.392857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.2261335835042643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13722367714954345,0.1335363172569231,0.0,0.13231202661532532,0.0,0.0,0.0,0.0,0.0,0.0,0.1124505951091104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331240417404516,0.0,0.0,0.20739716376681142,0.0,0.0,0.0,0.31722969197148976,0.07095382437717565,0.12208363905383895,0.1134411193299375,0.0,0.0,0.0,0.0,0.0,0.20818710344062497,0.3882176362833205,0.12318797982613638,0.0,0.0,0.0,0.0,0.0,0.0,0.08967153206157988,0.10244122360340055,0.0,0.25237360939320946,0.0,0.25166587011997027,0.0,0.11445680239261342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12583293505998513,0.0,0.13054312234239404,0.0,0.13814303651031415,0.08448753778506679,0.11077410652746188,0.08317233979161363,0.3759704900824694,0.0,0.13231202661532532,0.0,0.0,0.11042382366682947,0.0,0.0,0.0,0.24262617567321598,0.10849483610029538,0.0,0,0.3,0.5047835171105426,0.8497644461219807
720,1,0,0.15384615384615385,0.6785714285714286,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901577813817854,0.1656088034076413,0.4530873550674373,0.0,0.0,0.17648128080204525,0.0,0.29307029033456644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09761960410798028,0.0,0.0,0.0,0.0,0.12939879433178456,0.11576897825139096,0.19919290156008834,0.0,0.21522914988825434,0.0,0.0,0.0,0.0,0.0,0.21113994200312397,0.0,0.0,0.0,0.0,0.17702127307634904,0.0,0.0,0.0,0.0,0.0,0.13725844544453716,0.0,0.0,0.21959186974600922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20021643147440613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40711449513706516,0.0,0.0,0.0,0.0,0.0,0.0,0.22890232087231427,0.0,0.0,0.19793566239233054,0.0,0.0,0,0.4,0.8806405962102417,0.7031402076061681
721,0,0,0.19230769230769235,0.7142857142857142,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.299391246962272,0.0,0.0,0.6074128665176998,0.2983403538489369,0.3253049991536146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25589776729537406,0.0,0.0,0.0,0.0,0.0,0.33138203906212443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3309015163891863,0.0,0.0,0.24857724142345208,0,0.2,0.1309598317801992,0.6776999953795269
722,0,0,0.3461538461538462,0.4642857142857142,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.14919044078816956,0.08700928015378291,0.0,0.0,0.0,0.10001730679363552,0.09153093797287826,0.0,0.0,0.0,0.10559894009384707,0.0,0.0967020891972337,0.0,0.0,0.14767688217576364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20527667078123457,0.0,0.0,0.0,0.0,0.0,0.0,0.06911239029821885,0.09033672975613916,0.0,0.0,0.0,0.0,0.10244411169277222,0.0,0.3222917560504982,0.0,0.0,0.14780160011487553,0.0,0.1830904108587996,0.10920343785379527,0.0,0.17459467947716167,0.0,0.0,0.07712237904999462,0.0,0.10595646761744407,0.0,0.0,0.28439378040640484,0.09987180231005982,0.0,0.0,0.08349098301280267,0.0,0.10045799414685107,0.27602288290161203,0.07883249348176995,0.09859232349028624,0.2589483701663571,0.0,0.29049996721961174,0.0,0.0,0.0,0.0,0.0,0.0972304136056382,0.0,0.09120062201866763,0.0,0.09443083528104504,0.10001730679363552,0.24869989876940043,0.0,0.0,0.0,0.0,0.10630642276797002,0.0650164361323675,0.0,0.0,0.09644128983175043,0.0,0.0,0.08418062847705497,0.2719735624220795,0.0,0.0,0.0,0.0997269825559989,0.09335512472163916,0.0,0.2247483646170295,0,0.4,0.5020729460844855,0.8345030656471124
723,0,0,0.5961538461538463,0.4285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1872602189026057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136713030490989,0.0,0.2154724975645422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3227303122991477,0.0,0.0,0.0,0.0,0.3709301800575849,0.0,0.0,0.0,0.3371698430300703,0.39383943794241866,0.0,0.0,0.0,0.0,0.2644341434024999,0.3467074167232283,0.0,0.0,0.0,0.0,0.0,0.0,0.3456110804986416,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.5317413535297639,0.7915745766361795
724,0,0,0.38461538461538464,0.357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.43839120387456054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635233297271904,0.0,0.0,0.0,0.0,0.0,0.0,0.4914181111993539,0.0,0.0,0.0,0.0,0.22051852328052654,0.0,0.0,0.3539509309308411,0.0,0.2923063589641521,0.0,0.0,0.4181142104583584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0.6289614780295132,0.8335312309494043
725,0,0,0.07692307692307693,0.4999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4752603691793454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2882998317159949,0.0,0.0,0.46274567916124115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48291828565161266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49362653324244055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0.6027459192827322,0.7343803981260351
726,0,0,0.11538461538461542,0.607142857142857,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37221642954358103,0.0,0.28281861102536854,0.0,0.0,0.3255336436933289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3360092332383091,0.0,0.0,0.0,0.3855582161555725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28281861102536854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24363447809249844,0.0,0.0,0.0,0.2875014445980825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3753298937637262,0.0,0.0,0.2259763955292537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.35000000000000003,0.2566484870702581,0.8279196852755035
